Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Img self heal,,,,28-09-2024 13:59:34,28-09-2024 13:59:35,0.619s,FAILED
,,,,,,,
Test Cases/Self heal -Img locator,,,,28-09-2024 13:59:35,28-09-2024 13:59:35,0.023s,FAILED
"openBrowser("""")",,,,28-09-2024 13:59:35,28-09-2024 13:59:35,0.010s,FAILED
